_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
65cfdf2e0db5537846c1dd70,Headset,eletronicos,325.56,14.9195296505,2023-02-15,Beatriz Moraes,MG,5,cartao_credito,1,-18.1,-44.38
65cfdf2e0db5537846c1dd71,Guitarra,instrumentos musicais,1134.18,60.9227774538,2023-02-15,Bruno Rodrigues,PR,5,cartao_credito,1,-24.89,-51.55
65cfdf2e0db5537846c1dd72,Guitarra,instrumentos musicais,1016.04,51.6855124079,2023-02-15,Beatriz Moraes,SP,4,cartao_credito,2,-22.19,-48.79
65cfdf2e0db5537846c1dd73,Mesa de centro,moveis,292.03,21.929333321,2023-02-15,João Souza,RS,5,cartao_credito,3,-30.17,-53.5
65cfdf2e0db5537846c1dd74,Cômoda,moveis,377.72,20.6435581909,2023-02-15,Beatriz Moraes,SC,3,cartao_credito,2,-27.45,-50.95
65cfdf2e0db5537846c1dd75,Cubo mágico 8x8,brinquedos,18.72,5.4768223945,2023-02-15,João Souza,MG,5,cupom,1,-18.1,-44.38
65cfdf2e0db5537846c1dd76,Ciência de dados com python,livros,99.48,5.5801366327,2023-02-15,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
65cfdf2e0db5537846c1dd7e,Smartwatch,eletronicos,277.39,12.3546220653,2021-03-15,Thiago Silva,SP,4,cartao_credito,1,-22.19,-48.79
65cfdf2e0db5537846c1dd7f,Headset,eletronicos,133.51,8.5081211946,2021-03-15,Larissa Alves,PR,5,cartao_credito,2,-24.89,-51.55
65cfdf2e0db5537846c1dd80,Faqueiro,utilidades domesticas,45.91,2.7276952929,2021-03-15,Felipe Santos,SP,5,cartao_credito,2,-22.19,-48.79
65cfdf2e0db5537846c1dd81,Smart TV,eletronicos,2142.21,111.6506769339,2021-03-15,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
65cfdf2e0db5537846c1dd82,Assistente virtual,eletronicos,387.0,21.1376902729,2021-03-15,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
65cfdf2e0db5537846c1dd83,Poltrona,moveis,333.81,24.1539926299,2021-03-15,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
65cfdf2e0db5537846c1dd84,Boneca bebê,brinquedos,68.44,1.2286631712,2021-03-15,Juliana Costa,GO,5,cartao_credito,4,-15.98,-49.86
65cfdf2e0db5537846c1dd85,Panela de pressão,utilidades domesticas,114.17,6.3623349393,2021-03-15,Lucas Oliveira,RJ,4,cartao_credito,4,-22.25,-42.66
65cfdf2e0db5537846c1dd86,Xadrez de madeira,brinquedos,49.51,3.1673630791,2021-03-15,Bruno Rodrigues,RJ,4,cartao_credito,4,-22.25,-42.66
65cfdf2e0db5537846c1dd87,Smartwatch,eletronicos,286.86,15.557557918,2021-03-15,Camila Ribeiro,RJ,2,cartao_credito,6,-22.25,-42.66
65cfdf2e0db5537846c1dd88,Boneca bebê,brinquedos,66.77,4.086406154,2021-03-15,Mariana Ferreira,RJ,1,cupom,1,-22.25,-42.66
65cfdf2e0db5537846c1dd89,Cubo mágico 8x8,brinquedos,24.51,0.0,2021-03-15,Juliana Costa,RS,5,cartao_credito,1,-30.17,-53.5
65cfdf2e0db5537846c1dd8a,Jogo de tabuleiro,brinquedos,279.51,21.2626809863,2021-03-15,João Souza,DF,1,cartao_credito,1,-15.83,-47.86
65cfdf2e0db5537846c1dd8b,Xadrez de madeira,brinquedos,42.24,2.5322788337,2021-03-15,Rafael Costa,BA,5,cartao_credito,1,-13.29,-41.71
65cfdf2e0db5537846c1dd8c,Celular Plus X42,eletronicos,3207.82,171.493776733,2021-03-15,Juliana Costa,SC,4,boleto,1,-27.45,-50.95
65cfdf2e0db5537846c1dd8d,Mesa de centro,moveis,297.79,19.0202379502,2022-03-15,Felipe Santos,SP,5,cupom,1,-22.19,-48.79
65cfdf2e0db5537846c1dd8e,Mesa de jantar,moveis,255.95,11.2130065655,2022-03-15,Camila Ribeiro,CE,4,boleto,1,-5.2,-39.53
65cfdf2e0db5537846c1dd8f,Bateria,instrumentos musicais,969.67,51.9151362499,2022-03-15,Felipe Santos,RJ,5,cartao_credito,1,-22.25,-42.66
65cfdf2e0db5537846c1dd90,Fone de ouvido,eletronicos,154.38,8.5033964714,2022-03-15,Camila Ribeiro,SP,5,cupom,1,-22.19,-48.79
65cfdf2e0db5537846c1dd91,Corda de pular,esporte e lazer,12.24,0.0,2022-03-15,Pedro Gomes,SP,4,cartao_credito,8,-22.19,-48.79
65cfdf2e0db5537846c1dd92,Jogo de tabuleiro,brinquedos,248.39,10.810459309,2022-03-15,Rafael Costa,SP,5,cupom,1,-22.19,-48.79
65cfdf2e0db5537846c1dd93,Cama box,moveis,948.83,51.4107582113,2022-03-15,Rafael Costa,SP,5,cartao_credito,8,-22.19,-48.79
65cfdf2e0db5537846c1dd94,Faqueiro,utilidades domesticas,40.77,3.0592950224,2022-03-15,Isabella Pereira,MG,1,cartao_credito,7,-18.1,-44.38
65cfdf2e0db5537846c1dd95,Assistente virtual,eletronicos,287.21,15.5818452686,2022-03-15,Larissa Alves,PR,1,cartao_credito,6,-24.89,-51.55
65cfdf2e0db5537846c1dd96,Copo térmico,esporte e lazer,70.7,1.3490013722,2023-03-15,Mariana Ferreira,SC,5,cartao_credito,3,-27.45,-50.95
65cfdf2e0db5537846c1dd97,Smartwatch,eletronicos,183.35,10.0459618179,2023-03-15,João Souza,MG,4,cartao_credito,3,-18.1,-44.38
65cfdf2e0db5537846c1dd98,Xadrez de madeira,brinquedos,36.25,0.0,2023-03-15,Pedro Gomes,PR,5,cartao_credito,3,-24.89,-51.55
65cfdf2e0db5537846c1dd99,Fone de ouvido,eletronicos,158.78,9.1415694762,2023-03-15,Bruno Rodrigues,RJ,4,cartao_credito,7,-22.25,-42.66
65cfdf2e0db5537846c1dd9a,Poltrona,moveis,277.7,21.1663039315,2023-03-15,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
65cfdf2e0db5537846c1dd9b,Geladeira,eletrodomesticos,2165.26,116.1819961988,2023-03-15,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
65cfdf2e0db5537846c1dd9c,Iniciando em programação,livros,51.06,0.0,2023-03-15,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
65cfdf2e0db5537846c1dd9d,Bola de vôlei,esporte e lazer,72.49,4.3861394104,2023-03-15,Isabella Pereira,SP,3,cartao_credito,1,-22.19,-48.79
65cfdf2e0db5537846c1dd9e,Ciência de dados com python,livros,78.22,4.4481055914,2023-03-15,Thiago Silva,MG,5,cartao_credito,8,-18.1,-44.38
65cfdf2e0db5537846c1ddaa,Bola de vôlei,esporte e lazer,76.47,10.313732834,2021-04-15,Camila Ribeiro,SP,4,cartao_credito,1,-22.19,-48.79
65cfdf2e0db5537846c1ddab,Bola de basquete,esporte e lazer,57.63,3.5997286508,2021-04-15,Thiago Silva,MG,5,cartao_credito,5,-18.1,-44.38
65cfdf2e0db5537846c1ddac,Celular ABXY,eletronicos,1746.11,93.2638813084,2021-04-15,Lucas Oliveira,SP,3,cartao_credito,3,-22.19,-48.79
65cfdf2e0db5537846c1ddad,Blocos de montar,brinquedos,33.65,2.3228657923,2021-04-15,Beatriz Moraes,SP,5,cartao_credito,3,-22.19,-48.79
65cfdf2e0db5537846c1ddae,Xadrez de madeira,brinquedos,27.43,1.7436908882,2021-04-15,Mariana Ferreira,SP,1,cartao_credito,2,-22.19,-48.79
65cfdf2e0db5537846c1ddaf,Cama king,moveis,1180.44,66.0186950827,2021-04-15,Isabella Pereira,RJ,1,cartao_credito,10,-22.25,-42.66
65cfdf2e0db5537846c1ddb0,Bateria,instrumentos musicais,947.96,48.06045722,2021-04-15,Rafael Costa,SP,5,cartao_debito,1,-22.19,-48.79
65cfdf2e0db5537846c1ddb1,Sofá retrátil,moveis,845.4,45.2981326042,2021-04-15,Bianca Santos,RJ,1,boleto,1,-22.25,-42.66
65cfdf2e0db5537846c1ddb2,Blocos de montar,brinquedos,55.29,0.0,2021-04-15,Bruno Rodrigues,BA,4,cartao_credito,5,-13.29,-41.71
65cfdf2e0db5537846c1ddb3,Fogão,eletrodomesticos,1288.94,68.9153032569,2021-04-15,Isabella Pereira,GO,4,cartao_credito,2,-15.98,-49.86
65cfdf2e0db5537846c1ddb4,Geladeira,eletrodomesticos,2878.67,154.1689324735,2021-04-15,Bianca Santos,ES,4,boleto,1,-19.19,-40.34
65cfdf2e0db5537846c1ddb5,Mesa de jantar,moveis,378.16,17.7203214084,2021-04-15,Isabella Pereira,SC,5,cartao_credito,1,-27.45,-50.95
65cfdf2e0db5537846c1ddb6,Dashboards com Power BI,livros,51.61,10.5461283451,2021-04-15,Beatriz Moraes,BA,2,cartao_credito,1,-13.29,-41.71
65cfdf2e0db5537846c1ddb7,Cama king,moveis,725.55,36.2177938191,2022-04-15,Bruno Rodrigues,SC,5,cartao_credito,2,-27.45,-50.95
65cfdf2e0db5537846c1ddb8,Corda de pular,esporte e lazer,10.35,0.0,2022-04-15,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
65cfdf2e0db5537846c1ddb9,Violão,instrumentos musicais,580.01,39.9781739608,2022-04-15,Mariana Ferreira,RJ,5,cartao_credito,5,-22.25,-42.66
65cfdf2e0db5537846c1ddba,Celular Plus X42,eletronicos,2788.02,148.9847820355,2022-04-15,Lucas Oliveira,DF,4,cartao_credito,6,-15.83,-47.86
65cfdf2e0db5537846c1ddbb,Cama king,moveis,660.87,32.7737784026,2022-04-15,Pedro Gomes,RS,5,boleto,1,-30.17,-53.5
65cfdf2e0db5537846c1ddbc,Panela de pressão,utilidades domesticas,81.14,4.8467258877,2022-04-15,Juliana Costa,BA,5,cartao_credito,6,-13.29,-41.71
65cfdf2e0db5537846c1ddbd,Modelagem preditiva,livros,92.99,14.0458241135,2022-04-15,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
65cfdf2e0db5537846c1ddc8,Secadora de roupas,eletrodomesticos,1987.03,106.0864956203,2021-05-15,Juliana Costa,GO,3,cartao_credito,4,-15.98,-49.86
65cfdf2e0db5537846c1ddc9,Poltrona,moveis,337.87,25.7925706683,2021-05-15,Mariana Ferreira,RJ,4,cartao_credito,2,-22.25,-42.66
65cfdf2e0db5537846c1ddca,Copo térmico,esporte e lazer,73.27,1.4858461406,2021-05-15,Larissa Alves,RS,5,cartao_credito,2,-30.17,-53.5
65cfdf2e0db5537846c1ddcb,Bateria,instrumentos musicais,1195.35,64.1798959298,2021-05-15,Isabella Pereira,RS,4,cartao_credito,5,-30.17,-53.5
65cfdf2e0db5537846c1ddcc,Guarda roupas,moveis,611.48,33.0905749464,2021-05-15,Pedro Gomes,RS,5,boleto,1,-30.17,-53.5
65cfdf2e0db5537846c1ddcd,Cômoda,moveis,425.47,22.9381234232,2021-05-15,Bianca Santos,SP,5,cartao_credito,6,-22.19,-48.79
65cfdf2e0db5537846c1ddce,Iniciando em programação,livros,46.92,2.7871256579,2021-05-15,Bruno Rodrigues,RS,5,boleto,1,-30.17,-53.5
65cfdf2e0db5537846c1ddcf,Geladeira,eletrodomesticos,2821.51,150.5200451676,2021-05-15,Larissa Alves,SP,5,cupom,1,-22.19,-48.79
65cfdf2e0db5537846c1ddd0,Blocos de montar,brinquedos,43.68,0.0,2021-05-15,Larissa Alves,SP,5,cupom,1,-22.19,-48.79
65cfdf2e0db5537846c1ddd1,Jogo de panelas,utilidades domesticas,245.52,10.6576404431,2021-05-15,Bianca Santos,MG,2,boleto,1,-18.1,-44.38
65cfdf2e0db5537846c1ddd2,Modelagem preditiva,livros,69.52,1.2861699222,2021-05-15,Bianca Santos,SP,5,cartao_credito,5,-22.19,-48.79
65cfdf2e0db5537846c1ddd3,Jogo de panelas,utilidades domesticas,253.75,11.0958631839,2021-05-15,Larissa Alves,CE,1,cartao_credito,1,-5.2,-39.53
65cfdf2e0db5537846c1ddd4,Violão,instrumentos musicais,415.33,19.6995120861,2021-05-15,Lucas Oliveira,MG,5,cartao_credito,2,-18.1,-44.38
65cfdf2e0db5537846c1ddd5,Cama box,moveis,493.43,23.8581021298,2022-05-15,Bruno Rodrigues,PA,5,cartao_credito,2,-3.79,-52.48
65cfdf2e0db5537846c1ddd6,Kit banquetas,moveis,417.16,22.5012918265,2022-05-15,Beatriz Moraes,RJ,5,cartao_credito,3,-22.25,-42.66
65cfdf2e0db5537846c1ddd7,Blocos de montar,brinquedos,45.53,0.0,2022-05-15,Thiago Silva,MG,5,cupom,1,-18.1,-44.38
65cfdf2e0db5537846c1ddd8,Sofá retrátil,moveis,858.54,43.2991112315,2022-05-15,Bianca Santos,SP,4,boleto,1,-22.19,-48.79
65cfdf2e0db5537846c1ddd9,Poltrona,moveis,313.75,14.2906826797,2022-05-15,Juliana Costa,RS,4,cartao_credito,1,-30.17,-53.5
65cfdf2e0db5537846c1ddda,Carrinho controle remoto,brinquedos,93.78,8.1573191947,2022-05-15,Juliana Costa,SP,4,cartao_credito,1,-22.19,-48.79
65cfdf2e0db5537846c1dddb,Celular Plus X42,eletronicos,3205.61,171.577503906,2022-05-15,Larissa Alves,SP,5,cartao_credito,15,-22.19,-48.79
65cfdf2e0db5537846c1dddc,Boneca bebê,brinquedos,78.7,5.1303860708,2022-05-15,Larissa Alves,MG,5,cartao_credito,1,-18.1,-44.38
65cfdf2e0db5537846c1dddd,Mochila,esporte e lazer,140.76,5.0794856035,2022-05-15,Thiago Silva,SP,3,boleto,1,-22.19,-48.79
65cfdf2e0db5537846c1dde4,Smartwatch,eletronicos,197.58,10.8036665083,2021-06-15,Beatriz Moraes,TO,5,cartao_credito,4,-9.46,-48.26
65cfdf2e0db5537846c1dde5,Smartwatch,eletronicos,223.61,9.4909988572,2021-06-15,Bruno Rodrigues,MA,1,cartao_credito,3,-5.42,-45.44
65cfdf2e0db5537846c1dde6,Iniciando em programação,livros,57.96,3.7732077835,2021-06-15,Camila Ribeiro,SP,3,cartao_credito,1,-22.19,-48.79
65cfdf2e0db5537846c1dde7,Smart TV,eletronicos,1887.36,100.7793679679,2021-06-15,Camila Ribeiro,MS,1,cartao_credito,1,-20.51,-54.54
65cfdf2e0db5537846c1dde8,Headset,eletronicos,264.58,11.6725281029,2022-06-15,Thiago Silva,CE,2,cartao_credito,1,-5.2,-39.53
65cfdf2e0db5537846c1dde9,Tablet ABXY,eletronicos,1729.59,92.98387937,2022-06-15,Felipe Santos,MG,4,cartao_credito,2,-18.1,-44.38
65cfdf2e0db5537846c1ddea,Celular ABXY,eletronicos,1622.23,83.9633062437,2022-06-15,Isabella Pereira,SP,4,cartao_credito,1,-22.19,-48.79
65cfdf2e0db5537846c1ddeb,Mochila,esporte e lazer,131.07,4.5635222549,2022-06-15,Bruno Rodrigues,SP,5,cartao_credito,10,-22.19,-48.79
65cfdf2e0db5537846c1ddec,Cadeira de escritório,moveis,377.17,17.6676068868,2022-06-15,Juliana Costa,SP,4,boleto,1,-22.19,-48.79
65cfdf2e0db5537846c1dded,Bateria,instrumentos musicais,538.65,26.2659310897,2022-06-15,Larissa Alves,RJ,1,boleto,1,-22.25,-42.66
65cfdf2e0db5537846c1ddee,Xadrez de madeira,brinquedos,36.96,2.4991133345,2022-06-15,Bruno Rodrigues,RJ,5,cartao_credito,10,-22.25,-42.66
65cfdf2e0db5537846c1ddfa,Pandeiro,instrumentos musicais,115.74,3.7472458737,2021-07-15,Bianca Santos,SP,3,cartao_credito,1,-22.19,-48.79
65cfdf2e0db5537846c1ddfb,Jogo de panelas,utilidades domesticas,258.7,11.3594357924,2021-07-15,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
65cfdf2e0db5537846c1ddfc,Cama king,moveis,1174.23,60.1086540085,2021-07-15,Thiago Silva,RJ,4,cartao_credito,1,-22.25,-42.66
65cfdf2e0db5537846c1ddfd,Guarda roupas,moveis,646.52,35.365092839,2021-07-15,Beatriz Moraes,SP,5,cartao_credito,3,-22.19,-48.79
65cfdf2e0db5537846c1ddfe,Cadeira de escritório,moveis,549.85,26.8622973956,2021-07-15,Beatriz Moraes,ES,5,boleto,1,-19.19,-40.34
65cfdf2e0db5537846c1ddff,Blocos de montar,brinquedos,39.23,2.3776562925,2021-07-15,Pedro Gomes,SE,1,cartao_credito,10,-10.57,-37.45
65cfdf2e0db5537846c1de00,Violão,instrumentos musicais,292.41,15.8587296249,2021-07-15,Bianca Santos,RS,1,cartao_credito,10,-30.17,-53.5
65cfdf2e0db5537846c1de01,Panela de pressão,utilidades domesticas,90.64,5.5133194688,2021-07-15,Bianca Santos,MG,5,boleto,1,-18.1,-44.38
65cfdf2e0db5537846c1de02,Lava louças,eletrodomesticos,1981.45,111.8858658637,2021-07-15,Pedro Gomes,RS,5,cartao_credito,3,-30.17,-53.5
65cfdf2e0db5537846c1de03,Mochila,esporte e lazer,135.06,4.7759777514,2022-07-15,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
65cfdf2e0db5537846c1de04,TV Led UHD 4K,eletronicos,3831.87,201.6199887545,2022-07-15,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
65cfdf2e0db5537846c1de05,Mochila,esporte e lazer,126.6,4.3255082025,2022-07-15,Mariana Ferreira,SP,4,cartao_credito,3,-22.19,-48.79
65cfdf2e0db5537846c1de06,Kit banquetas,moveis,424.03,20.162760913,2022-07-15,João Souza,SP,5,cartao_credito,5,-22.19,-48.79
65cfdf2e0db5537846c1de07,Pandeiro,instrumentos musicais,121.59,15.5686880732,2022-07-15,Isabella Pereira,SP,1,cartao_credito,3,-22.19,-48.79
65cfdf2e0db5537846c1de08,Fogão,eletrodomesticos,950.66,50.9029109397,2022-07-15,Isabella Pereira,MA,4,cartao_credito,6,-5.42,-45.44
65cfdf2e0db5537846c1de09,Iniciando em programação,livros,88.59,14.2980945197,2022-07-15,Bruno Rodrigues,SC,1,cartao_credito,10,-27.45,-50.95
65cfdf2e0db5537846c1de11,Jogo de copos,utilidades domesticas,30.75,0.0,2021-08-15,Felipe Santos,RJ,1,cartao_credito,4,-22.25,-42.66
65cfdf2e0db5537846c1de12,Lava louças,eletrodomesticos,1586.47,82.0591938242,2021-08-15,João Souza,RJ,3,cartao_credito,3,-22.25,-42.66
65cfdf2e0db5537846c1de13,Dashboards com Power BI,livros,54.26,6.0529980868,2021-08-15,Beatriz Moraes,ES,5,cartao_credito,1,-19.19,-40.34
65cfdf2e0db5537846c1de14,Copo térmico,esporte e lazer,42.54,2.5482529312,2021-08-15,Beatriz Moraes,SP,4,cartao_credito,2,-22.19,-48.79
65cfdf2e0db5537846c1de15,Bateria,instrumentos musicais,959.24,48.6610832852,2021-08-15,Juliana Costa,MS,1,cartao_credito,8,-20.51,-54.54
65cfdf2e0db5537846c1de16,Jogo de tabuleiro,brinquedos,205.26,8.5139165614,2021-08-15,Bruno Rodrigues,MG,3,cartao_credito,3,-18.1,-44.38
65cfdf2e0db5537846c1de17,Pandeiro,instrumentos musicais,81.68,5.7483296201,2021-08-15,João Souza,RS,3,cartao_credito,3,-30.17,-53.5
65cfdf2e0db5537846c1de18,Cama box,moveis,511.77,27.9372250398,2021-08-15,Bianca Santos,RJ,5,cartao_credito,10,-22.25,-42.66
65cfdf2e0db5537846c1de19,Lava louças,eletrodomesticos,2062.64,110.7177899212,2022-08-15,Juliana Costa,RJ,1,cartao_credito,6,-22.25,-42.66
65cfdf2e0db5537846c1de1a,Blocos de montar,brinquedos,38.93,9.8749150005,2022-08-15,Rafael Costa,SC,3,cartao_credito,10,-27.45,-50.95
65cfdf2e0db5537846c1de1b,Ciência de dados com python,livros,72.18,1.4278069198,2022-08-15,Isabella Pereira,PE,5,cartao_debito,1,-8.38,-37.86
65cfdf2e0db5537846c1de1c,Cadeira de escritório,moveis,638.27,31.5703963926,2022-08-15,Larissa Alves,SP,3,boleto,1,-22.19,-48.79
65cfdf2e0db5537846c1de1d,Lava louças,eletrodomesticos,1519.42,78.4889830376,2022-08-15,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
65cfdf2e0db5537846c1de1e,Mesa de centro,moveis,265.98,14.451411637,2022-08-15,Pedro Gomes,AL,1,cartao_credito,2,-9.62,-36.82
65cfdf2e0db5537846c1de1f,Dinossauro Rex,brinquedos,20.36,0.0,2022-08-15,Juliana Costa,SP,5,cartao_credito,8,-22.19,-48.79
65cfdf2e0db5537846c1de20,Boneca bebê,brinquedos,79.6,1.8228995975,2022-08-15,Felipe Santos,RJ,5,cartao_credito,3,-22.25,-42.66
65cfdf2e0db5537846c1de21,Secadora de roupas,eletrodomesticos,1492.31,80.3494332041,2022-08-15,Felipe Santos,SP,5,cartao_credito,10,-22.19,-48.79
65cfdf2e0db5537846c1de29,Iniciando em programação,livros,58.67,7.6040397088,2021-09-15,Pedro Gomes,SP,4,cartao_credito,1,-22.19,-48.79
65cfdf2e0db5537846c1de2a,Tablet ABXY,eletronicos,978.67,58.4908476307,2021-09-15,Mariana Ferreira,RS,5,cartao_credito,1,-30.17,-53.5
65cfdf2e0db5537846c1de2b,Cadeira de escritório,moveis,686.09,39.6960447871,2021-09-15,Rafael Costa,DF,5,cartao_credito,10,-15.83,-47.86
65cfdf2e0db5537846c1de2c,Xadrez de madeira,brinquedos,28.69,3.1804505411,2021-09-15,Bruno Rodrigues,SC,1,cartao_credito,1,-27.45,-50.95
65cfdf2e0db5537846c1de2d,Blocos de montar,brinquedos,48.98,0.0,2022-09-15,Juliana Costa,RJ,3,cartao_credito,1,-22.25,-42.66
65cfdf2e0db5537846c1de2e,Micro-ondas,eletrodomesticos,878.14,47.0414391091,2022-09-15,Isabella Pereira,RJ,4,boleto,1,-22.25,-42.66
65cfdf2e0db5537846c1de2f,Bateria,instrumentos musicais,1084.58,55.3350612119,2022-09-15,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
65cfdf2e0db5537846c1de30,Cadeira de escritório,moveis,343.36,18.9698991851,2022-09-15,Bruno Rodrigues,SP,5,cartao_credito,10,-22.19,-48.79
65cfdf2e0db5537846c1de31,Bola de basquete,esporte e lazer,83.95,4.7532108532,2022-09-15,Lucas Oliveira,SP,5,cartao_credito,5,-22.19,-48.79
65cfdf2e0db5537846c1de32,Celular ABXY,eletronicos,1590.81,87.8696630241,2022-09-15,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
65cfdf2e0db5537846c1de33,Cubo mágico 8x8,brinquedos,28.01,0.0,2022-09-15,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
65cfdf2e0db5537846c1de34,TV Led UHD 4K,eletronicos,3244.52,170.3453682404,2022-09-15,Isabella Pereira,PR,5,cartao_credito,10,-24.89,-51.55
65cfdf2e0db5537846c1de35,Fone de ouvido,eletronicos,162.47,6.235477791,2022-09-15,Juliana Costa,RS,5,cartao_credito,1,-30.17,-53.5
65cfdf2e0db5537846c1de36,Copo térmico,esporte e lazer,72.54,12.9569231354,2022-09-15,Beatriz Moraes,RS,4,cartao_credito,6,-30.17,-53.5
65cfdf2e0db5537846c1de37,Ciência de dados com python,livros,57.46,3.5858371267,2022-09-15,Bianca Santos,RS,5,cartao_credito,1,-30.17,-53.5
65cfdf2e0db5537846c1de38,Bola de vôlei,esporte e lazer,52.86,3.5016481263,2022-09-15,Pedro Gomes,MG,4,cartao_credito,3,-18.1,-44.38
65cfdf2e0db5537846c1de39,Cama king,moveis,1113.18,56.8579251716,2022-09-15,Thiago Silva,SC,3,cartao_credito,3,-27.45,-50.95
65cfdf2e0db5537846c1de40,Kit banquetas,moveis,341.12,15.7480528397,2021-10-15,Lucas Oliveira,PR,2,cartao_credito,2,-24.89,-51.55
65cfdf2e0db5537846c1de41,Celular ABXY,eletronicos,1628.01,86.9697606974,2021-10-15,Bruno Rodrigues,PR,4,cartao_credito,1,-24.89,-51.55
65cfdf2e0db5537846c1de42,Mesa de jantar,moveis,266.12,15.0585045786,2021-10-15,Camila Ribeiro,RJ,5,boleto,1,-22.25,-42.66
65cfdf2e0db5537846c1de43,Jogo de panelas,utilidades domesticas,113.38,6.5682484323,2021-10-15,Lucas Oliveira,RJ,5,cartao_credito,1,-22.25,-42.66
65cfdf2e0db5537846c1de44,Dinossauro Rex,brinquedos,29.81,2.1183973446,2021-10-15,Camila Ribeiro,SP,2,cartao_credito,1,-22.19,-48.79
65cfdf2e0db5537846c1de45,Bola de vôlei,esporte e lazer,66.03,3.7990247638,2021-10-15,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
65cfdf2e0db5537846c1de46,Blocos de montar,brinquedos,51.62,3.6370248812,2021-10-15,Beatriz Moraes,RN,4,cartao_credito,2,-5.81,-36.59
65cfdf2e0db5537846c1de47,Cômoda,moveis,403.72,19.0813145136,2021-10-15,Mariana Ferreira,RS,5,cartao_credito,1,-30.17,-53.5
65cfdf2e0db5537846c1de48,Iniciando em programação,livros,75.74,7.1967434663,2021-10-15,Camila Ribeiro,RS,4,cartao_credito,8,-30.17,-53.5
65cfdf2e0db5537846c1de49,Bateria,instrumentos musicais,871.73,46.7057767964,2022-10-15,Mariana Ferreira,SP,3,cartao_credito,1,-22.19,-48.79
65cfdf2e0db5537846c1de4a,Celular Plus X42,eletronicos,3118.72,163.6468966976,2022-10-15,Camila Ribeiro,SP,5,cartao_credito,3,-22.19,-48.79
65cfdf2e0db5537846c1de4b,TV Led UHD 4K,eletronicos,2091.55,111.8998497984,2022-10-15,Beatriz Moraes,SP,4,cartao_credito,3,-22.19,-48.79
65cfdf2e0db5537846c1de4c,Cubo mágico 8x8,brinquedos,27.09,5.9224997142,2022-10-15,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
65cfdf2e0db5537846c1de4d,Jogo de panelas,utilidades domesticas,276.75,17.899921247,2022-10-15,Felipe Santos,SP,5,cartao_credito,3,-22.19,-48.79
65cfdf2e0db5537846c1de4e,Headset,eletronicos,329.74,17.8407889177,2022-10-15,Rafael Costa,SP,3,boleto,1,-22.19,-48.79
65cfdf2e0db5537846c1de4f,Assistente virtual,eletronicos,168.27,9.6468834265,2022-10-15,Rafael Costa,PR,1,cartao_credito,1,-24.89,-51.55
65cfdf2e0db5537846c1de50,Mesa de jantar,moveis,295.24,16.0037677076,2022-10-15,Pedro Gomes,SP,2,boleto,1,-22.19,-48.79
65cfdf2e0db5537846c1de5f,Celular Plus X42,eletronicos,1712.54,88.7720420547,2021-11-15,Thiago Silva,RJ,1,boleto,1,-22.25,-42.66
65cfdf2e0db5537846c1de60,Fone de ouvido,eletronicos,60.31,4.0997412382,2021-11-15,Bianca Santos,MG,5,boleto,1,-18.1,-44.38
65cfdf2e0db5537846c1de61,Mesa de centro,moveis,273.18,12.1304522307,2021-11-15,Bianca Santos,PR,1,cartao_credito,1,-24.89,-51.55
65cfdf2e0db5537846c1de62,Smartwatch,eletronicos,177.94,7.059208751,2021-11-15,Rafael Costa,RS,4,cartao_credito,1,-30.17,-53.5
65cfdf2e0db5537846c1de63,Modelagem preditiva,livros,92.2,5.7977878002,2021-11-15,Beatriz Moraes,MG,4,cartao_credito,1,-18.1,-44.38
65cfdf2e0db5537846c1de64,Lavadora de roupas,eletrodomesticos,1968.43,105.1017524801,2021-11-15,Larissa Alves,ES,3,cartao_credito,6,-19.19,-40.34
65cfdf2e0db5537846c1de65,Guitarra,instrumentos musicais,1046.91,53.3292470385,2021-11-15,Isabella Pereira,BA,4,cartao_credito,2,-13.29,-41.71
65cfdf2e0db5537846c1de66,Poltrona,moveis,379.31,17.7815554488,2021-11-15,Felipe Santos,RS,5,cartao_credito,10,-30.17,-53.5
